"UTE: URETAMENDI: Bycam Servicios Edificios e Infraestructuras, S.A. / Construcciones Mariezcurrena, S.L. / Asfaltados Olarra, S.A. / Nortunel, S.A.","BYCAM, Servicios, Edificios e Infraestructuras",Grupo Moyua
"UTE: URETAMENDI: Bycam Servicios Edificios e Infraestructuras, S.A. / Construcciones Mariezcurrena, S.L. / Asfaltados Olarra, S.A. / Nortunel, S.A.",Construcciones Mariezcurrena,Construcciones Mariezcurrena
"UTE: URETAMENDI: Bycam Servicios Edificios e Infraestructuras, S.A. / Construcciones Mariezcurrena, S.L. / Asfaltados Olarra, S.A. / Nortunel, S.A.","Nortunel, S.A.","Nortunel, S.A."
UTE: URTETA,Construcciones Moyua,Grupo Moyua
UTE: URTETA,FCC,FCC
UTE: Vado: FCC Construcción S.A. / Ortiz Construcciones y Proyectos S.A.,FCC,FCC
UTE: Vado: FCC Construcción S.A. / Ortiz Construcciones y Proyectos S.A.,Ortiz Construcciones y Proyectos,Grupo Ortiz
"UTE: Valdebebas Fase IX (Ciclo Medioambiente, S.L., Velasco Obras y Servicios, S.A. y Díez y Compañía, S.A.; UTE)",Ciclo Medio Ambiente,Ciclo Medio Ambiente
"UTE: Valdebebas Fase IX (Ciclo Medioambiente, S.L., Velasco Obras y Servicios, S.A. y Díez y Compañía, S.A.; UTE)",Díez y Compañía,Díez y Compañía
"UTE: Valdebebas Fase IX (Ciclo Medioambiente, S.L., Velasco Obras y Servicios, S.A. y Díez y Compañía, S.A.; UTE)",Velasco Obras y Servicios,Velasco
UTE: Vallejo Aplicaciones-Intedis del Sur,Intedis del Sur,Intedis del Sur
UTE: Vallejo Aplicaciones-Intedis del Sur,Vallejo Aplicaciones,Vallejo Aplicaciones
"UTE: Valoriza Conservación de Infraestructuras S.A.U. y Arias Infraestructuras, S.A., UTE Rehabilitación AP-9",Arias Infraestructuras,Arias Infraestructuras
"UTE: Valoriza Conservación de Infraestructuras S.A.U. y Arias Infraestructuras, S.A., UTE Rehabilitación AP-9",Valoriza Conservación de Infraestructuras,Sacyr
UTE: Valoriza Conservación de Infraestructuras S.A.U. y Cyes Infraestructuras,Cyes,Grupo Cyes
UTE: Valoriza Conservación de Infraestructuras S.A.U. y Cyes Infraestructuras,Valoriza Conservación de Infraestructuras,Sacyr
UTE: Valoriza Conservación de Infraestructuras S.A.U. y Sacyr,SACYR,Sacyr
UTE: Valoriza Conservación de Infraestructuras S.A.U. y Sacyr,Valoriza Conservación de Infraestructuras,Sacyr
UTE: Valoriza Facilities-Valoriza Servicios,G2c Integral,G2c Integral
UTE: Valoriza Facilities-Valoriza Servicios,Invex,Invex
UTE: Valoriza Facilities-Valoriza Servicios,Paobal Albalate,Paobal Albalate
"UTE: Valoriza Servicios Medioambientales, S.A./Scrinser",Scrinser,Sacyr
"UTE: Valoriza Servicios Medioambientales, S.A./Scrinser",Valoriza Servicios Medioambientales,Sacyr
"UTE: variante Bermeo: Gaimaz, Infraestructuras y Servicios, S.A. / Excavaciones Cantábricas, S.A. / Hnos. Elortegi, S.A. / Intxausti Construcciones, S.A.","Excavaciones Cantábricas, S.A.","Excavaciones Cantábricas, S.A."
"UTE: variante Bermeo: Gaimaz, Infraestructuras y Servicios, S.A. / Excavaciones Cantábricas, S.A. / Hnos. Elortegi, S.A. / Intxausti Construcciones, S.A.",Gaimaz Infraestructuras y Servicios,Gaimaz Infraestructuras y Servicios
"UTE: variante Bermeo: Gaimaz, Infraestructuras y Servicios, S.A. / Excavaciones Cantábricas, S.A. / Hnos. Elortegi, S.A. / Intxausti Construcciones, S.A.","Hermanos Elortegui, S.A.","Hermanos Elortegui, S.A."
"UTE: variante Bermeo: Gaimaz, Infraestructuras y Servicios, S.A. / Excavaciones Cantábricas, S.A. / Hnos. Elortegi, S.A. / Intxausti Construcciones, S.A.","Intxausti Construcciones, S.A.","Intxausti Construcciones, S.A."
"UTE: Variante Hernani (Obras Especiales Gipuzkoa, S.A. + Acciona Infraestructuras, S.A.).",Acciona Infraestructuras,Acciona
"UTE: Variante Hernani (Obras Especiales Gipuzkoa, S.A. + Acciona Infraestructuras, S.A.).","Obras Especiales de Gipuzkoa, S.A. (Obegisa)","Obras Especiales de Gipuzkoa, S.A. (Obegisa)"
"UTE: Variante U.P.V. Leioa (José Antonio Olabarri Construcciones, S.L.. Viconsa S.A.. Asfaltos Uribe S.A.)","Asfaltos Uribe, S.A.","Asfaltos Uribe, S.A."
"UTE: Variante U.P.V. Leioa (José Antonio Olabarri Construcciones, S.L.. Viconsa S.A.. Asfaltos Uribe S.A.)",José Antonio Olabarri Construcciones,José Antonio Olabarri Construcciones
"UTE: Variante U.P.V. Leioa (José Antonio Olabarri Construcciones, S.L.. Viconsa S.A.. Asfaltos Uribe S.A.)","Viconsa, S.A.","Viconsa, S.A."
UTE: Velasco Obras y Servicios S.A. - Instalaciones y Obras Medioambientales S.A.L.,Instalaciones y Obras Medioambientales S.A.L.,Instalaciones y Obras Medioambientales S.A.L.
UTE: Velasco Obras y Servicios S.A. - Instalaciones y Obras Medioambientales S.A.L.,Velasco Obras y Servicios,Velasco
UTE: Velasco Obras y Servicios S.A. y Agrocaja S.A. en UTE con un porcentaje de participación del 80 y 20 por ciento respectivamente,Agrocaja,Caja Castilla La Mancha
UTE: Velasco Obras y Servicios S.A. y Agrocaja S.A. en UTE con un porcentaje de participación del 80 y 20 por ciento respectivamente,Velasco Obras y Servicios,Velasco
UTE: Velasco Obras y Servicios S.A. y Heliopol,Heliopol,Heliopol
UTE: Velasco Obras y Servicios S.A. y Heliopol,Velasco Obras y Servicios,Velasco
UTE: Vereda de los Estudiantes,"Fernández Molina, Obras y Servicios","Fernández Molina, Obras y Servicios"
UTE: Vereda de los Estudiantes,Peyber Hispanica,Peyber Hispanica
"UTE: Vertedero Bailín: URBASER, S.A. / MARCOR EBRO, S.A. / GEOTECNIA Y CIMIENTOS, S.A.",Geotécnia y Cimientos,ACS
"UTE: Vertedero Bailín: URBASER, S.A. / MARCOR EBRO, S.A. / GEOTECNIA Y CIMIENTOS, S.A.","Marcor Ebro, S.A.","Marcor Ebro, S.A."
"UTE: Vertedero Bailín: URBASER, S.A. / MARCOR EBRO, S.A. / GEOTECNIA Y CIMIENTOS, S.A.",Urbaser,ACS
"UTE: VÍA LA CARTUJA: Iberovías Empresa Constructora, S.A. / Construcciones Sánchez Domínguez-Sando, S.A. / Elecnor, S.A.",Construcciones Sánchez Domínguez,Grupo Sando
"UTE: VÍA LA CARTUJA: Iberovías Empresa Constructora, S.A. / Construcciones Sánchez Domínguez-Sando, S.A. / Elecnor, S.A.",Elecnor,Elecnor
"UTE: VÍA LA CARTUJA: Iberovías Empresa Constructora, S.A. / Construcciones Sánchez Domínguez-Sando, S.A. / Elecnor, S.A.","Iberovías, S.A.","Iberovías, S.A."
"UTE: Vía Olmedo-Pedralba, S.A. (Ferrovial Agroman-Tecsa Empresa Constructora, S.A.-Vías y Construcciones, S.A.-Iberovías Empresa Constructora, S.A.-Cosfesa Contratas y Servicios S.A.U.).",Ferrovial Agroman,Grupo Ferrovial
"UTE: Vía Olmedo-Pedralba, S.A. (Ferrovial Agroman-Tecsa Empresa Constructora, S.A.-Vías y Construcciones, S.A.-Iberovías Empresa Constructora, S.A.-Cosfesa Contratas y Servicios S.A.U.).","Iberovías, S.A.","Iberovías, S.A."
"UTE: Vía Olmedo-Pedralba, S.A. (Ferrovial Agroman-Tecsa Empresa Constructora, S.A.-Vías y Construcciones, S.A.-Iberovías Empresa Constructora, S.A.-Cosfesa Contratas y Servicios S.A.U.).",Tecsa Empresa Constructora,ACS
"UTE: Vía Olmedo-Pedralba, S.A. (Ferrovial Agroman-Tecsa Empresa Constructora, S.A.-Vías y Construcciones, S.A.-Iberovías Empresa Constructora, S.A.-Cosfesa Contratas y Servicios S.A.U.).",Vías y Construcciones,ACS
UTE: Viales y Obras Públicas - Azuche 88,Azuche 88,Azuche 88
UTE: Viales y Obras Públicas - Azuche 88,Viales y Obras Públicas,Viales y Obras Públicas
"UTE: Viales y Obras Públicas, S.A./Armecon",Armecon,Armecon
"UTE: Viales y Obras Públicas, S.A./Armecon",Viales y Obras Públicas,Viales y Obras Públicas
UTE: Vías y Construcciones s.a. / Aislamientos Térmicos de Galicia,Aislamientos Térmicos de Galicia,Aister
UTE: Vías y Construcciones s.a. / Aislamientos Térmicos de Galicia,Vías y Construcciones,ACS
UTE: Vías y Construcciones S.A. y Blue Eyes,Blue Eyes,Blue Eyes
UTE: Vías y Construcciones S.A. y Blue Eyes,Vías y Construcciones,ACS
UTE: Vías y construcciones S.A.-Romero Gamero S.A.,Romero Gamero,Romero Gamero
UTE: Vías y construcciones S.A.-Romero Gamero S.A.,Vías y Construcciones,ACS
UTE: Vías y Construcciones S.A.-Técnicas de Desalinización de Aguas,Técnicas de Desalinización de Aguas,Técnicas de Desalinización de Aguas
UTE: Vías y Construcciones S.A.-Técnicas de Desalinización de Aguas,Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S. A. y Etosa Obras y Servicios",Etosa,Etosa
"UTE: Vías y Construcciones, S. A. y Etosa Obras y Servicios",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. - Cobra Instalaciones y Servicios",Cobra Instalaciones y Servicios,ACS
"UTE: Vías y Construcciones, S.A. - Cobra Instalaciones y Servicios",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. - Comsa",Comsa,Comsa
"UTE: Vías y Construcciones, S.A. - Comsa",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. - CRC Obras y Servicios, S.L.","CRC Obras y Servicios, S. L","CRC Obras y Servicios, S. L"
"UTE: Vías y Construcciones, S.A. - CRC Obras y Servicios, S.L.",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. - Sacyr Construcción, S.A. - Scrinser, S.A. - José Antonio Romero Polo, S.A.",José Antonio Romero Polo,José Antonio Romero Polo
"UTE: Vías y Construcciones, S.A. - Sacyr Construcción, S.A. - Scrinser, S.A. - José Antonio Romero Polo, S.A.",SACYR Construcción,Sacyr
"UTE: Vías y Construcciones, S.A. - Sacyr Construcción, S.A. - Scrinser, S.A. - José Antonio Romero Polo, S.A.",Scrinser,Sacyr
"UTE: Vías y Construcciones, S.A. - Sacyr Construcción, S.A. - Scrinser, S.A. - José Antonio Romero Polo, S.A.",Vías y Construcciones,ACS
"UTE: VÍAS Y CONSTRUCCIONES, S.A. (30%) & DRAGADOS, S.A. (70%)",Dragados,ACS
"UTE: VÍAS Y CONSTRUCCIONES, S.A. (30%) & DRAGADOS, S.A. (70%)",Vías y Construcciones,ACS
"UTE: VIAS Y CONSTRUCCIONES, S.A. (50%) & COMSA, S.A. (50%)",Comsa,Comsa
"UTE: VIAS Y CONSTRUCCIONES, S.A. (50%) & COMSA, S.A. (50%)",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. (67,50%); Torrescamara y Cía de Obras, S.A. (22,50%); Vimac, S.A. (10%)",Torrescámara y Compañía de Obras,Torrescámara y Compañía de Obras
"UTE: Vías y Construcciones, S.A. (67,50%); Torrescamara y Cía de Obras, S.A. (22,50%); Vimac, S.A. (10%)",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. (67,50%); Torrescamara y Cía de Obras, S.A. (22,50%); Vimac, S.A. (10%)",Vimac,Vimac
"UTE: Vías Y Construcciones, S.A. (70%) S.A. de Conservación, Medio Ambiente Y Obras Bluesa (20%) y Guamar, S.A. (10%)",Guamar,Guamar
"UTE: Vías Y Construcciones, S.A. (70%) S.A. de Conservación, Medio Ambiente Y Obras Bluesa (20%) y Guamar, S.A. (10%)","S.A. de Conservación, Medio Ambiente y Obras Bluesa","S.A. de Conservación, Medio Ambiente y Obras Bluesa"
"UTE: Vías Y Construcciones, S.A. (70%) S.A. de Conservación, Medio Ambiente Y Obras Bluesa (20%) y Guamar, S.A. (10%)",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. e Inmeva Infraestructura",Inmeva Infraestructura,Grupo Inmeva
"UTE: Vías y Construcciones, S.A. e Inmeva Infraestructura",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. y Bardera Obras Civiles Marítimas","Bardera, Obras Civiles y Marítimas",Grup Heracles
"UTE: Vías y Construcciones, S.A. y Bardera Obras Civiles Marítimas",Vías y Construcciones,ACS
"UTE: Vias y Construcciones, S.A. y Excavaciones S'Horta",Excavaciones S'Horta,Excavaciones S'Horta
"UTE: Vias y Construcciones, S.A. y Excavaciones S'Horta",Vías y Construcciones,ACS
"UTE: Vias y Construcciones, S.A. y Guamar, S.A., en UTE Ciencias de la Salud Málaga",Guamar,Guamar
"UTE: Vias y Construcciones, S.A. y Guamar, S.A., en UTE Ciencias de la Salud Málaga",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A. y Petrolam A Veiga",Petrolam A Veiga,Petrolam A Veiga
"UTE: Vías y Construcciones, S.A. y Petrolam A Veiga",Vías y Construcciones,ACS
"UTE: Vias y Construcciones, S.A. y Tarancón Infraestructuras",Tarancón Infraestructuras,Tarancón Infraestructuras
"UTE: Vias y Construcciones, S.A. y Tarancón Infraestructuras",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A.-J. Campoamor",J. Campoamor,J. Campoamor
"UTE: Vías y Construcciones, S.A.-J. Campoamor",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A.–Ceyd",Ceyd,Ceyd
"UTE: Vías y Construcciones, S.A.–Ceyd",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A., CRC, S.L. y Extraco","CRC, S.L.","CRC, S.L."
"UTE: Vías y Construcciones, S.A., CRC, S.L. y Extraco",Extraco,Extraco
"UTE: Vías y Construcciones, S.A., CRC, S.L. y Extraco",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A., y Vialterra Ingeniería y Construcción",Vialterra Ingeniería y Construcción,Vialterra Ingeniería y Construcción
"UTE: Vías y Construcciones, S.A., y Vialterra Ingeniería y Construcción",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, S.A./Opacua, S.A.",Opacua,Opacua
"UTE: Vías y Construcciones, S.A./Opacua, S.A.",Vías y Construcciones,ACS
"UTE: Vías y Construcciones, SA-Talent Ingeniería, Instalaciones y Servicios, SL","Talent Ingeniería, Instalaciones y Servicios","Talent Ingeniería, Instalaciones y Servicios"
"UTE: Vías y Construcciones, SA-Talent Ingeniería, Instalaciones y Servicios, SL",Vías y Construcciones,ACS
"UTE: Vías y Construcciones,S.A.- Aspica Constructora","Asfaltop, S.L","Asfaltop, S.L"
"UTE: Vías y Construcciones,S.A.- Aspica Constructora",Construcciones y Excavaciones Aníbal,Construcciones y Excavaciones Aníbal
"UTE: Vias y Obras Públicas, S.A. y Copisa Constructora Pirenaica, S.A.","Copisa, Constructora Pirenaica",COPISA
"UTE: Vias y Obras Públicas, S.A. y Copisa Constructora Pirenaica, S.A.",Vias y Obras Públicas,Vias y Obras Públicas
UTE: Viasgon Obras y Servicios S.L.U. y Antalsis,Antalsis,Antalsis
UTE: Viasgon Obras y Servicios S.L.U. y Antalsis,Viasgon Obras y Servicios S.L.U.,Viasgon Obras y Servicios S.L.U.
UTE: Viconsa-José Antonio Olabarri,José Antonio Olabarri Construcciones,José Antonio Olabarri Construcciones
UTE: Viconsa-José Antonio Olabarri,"Viconsa, S.A.","Viconsa, S.A."
"UTE: Vidal Obras y Servicios, S.A. - Sumelzo, S.A. - Euskoexcavaciones Navirioja 21, S.L.",Euskoexcavaciones Navirioja 21,Euskoexcavaciones Navirioja 21
"UTE: Vidal Obras y Servicios, S.A. - Sumelzo, S.A. - Euskoexcavaciones Navirioja 21, S.L.",Sumelzo,Sumelzo
"UTE: Vidal Obras y Servicios, S.A. - Sumelzo, S.A. - Euskoexcavaciones Navirioja 21, S.L.",Vidal Obras y Servicios,Vidal Obras y Servicios
"UTE: Vidal Obras y Servicios, S.A. y Coanfi",Coanfi,Coanfi
"UTE: Vidal Obras y Servicios, S.A. y Coanfi",Vidal Obras y Servicios,Vidal Obras y Servicios
"UTE: Viga de Rodadura Ferrol (Atlántica de Construcción y Medio Ambiente, S.L. y Sondeos del Norte, S.A, U.T.E)",Atlántica de Construcción y Medio Ambiente,Atlántica de Construcción y Medio Ambiente
"UTE: Viga de Rodadura Ferrol (Atlántica de Construcción y Medio Ambiente, S.L. y Sondeos del Norte, S.A, U.T.E)","Sondeos del Norte, S.A.","Sondeos del Norte, S.A."
UTE: Vila Río Miño-Antalsis,Antalsis,Antalsis
UTE: Vila Río Miño-Antalsis,Construcciones Vila Río Miño,Construcciones Vila Río Miño
UTE: Vimac S.A. y Elsamex,Elsamex,Elsamex
UTE: Vimac S.A. y Elsamex,Vimac,Vimac
"UTE: Vimac S.A.; Electrificaciones y montajes integrales Obrascón Huarte Laín S.A.; Siemens S.A. y Deneo, Energía e Infraestructuras","Deneo Energía e Infraestructuras, S.A.","Deneo Energía e Infraestructuras, S.A."
"UTE: Vimac S.A.; Electrificaciones y montajes integrales Obrascón Huarte Laín S.A.; Siemens S.A. y Deneo, Energía e Infraestructuras","Electrificaciones y montajes integrales Obrascón Huarte Laín, S.A.",Grupo Villar Mir
"UTE: Vimac S.A.; Electrificaciones y montajes integrales Obrascón Huarte Laín S.A.; Siemens S.A. y Deneo, Energía e Infraestructuras",Siemens,Siemens
"UTE: Vimac S.A.; Electrificaciones y montajes integrales Obrascón Huarte Laín S.A.; Siemens S.A. y Deneo, Energía e Infraestructuras",Vimac,Vimac
"UTE: Vimac, S.A., Mantenimiento de Estaciones, S.L. y Gestión y Ejecución de Obra Civil",Gestión y Ejecución de Obra Civil,Gestión y Ejecución de Obra Civil
"UTE: Vimac, S.A., Mantenimiento de Estaciones, S.L. y Gestión y Ejecución de Obra Civil","Mantenimiento de Estaciones, S.L.","Mantenimiento de Estaciones, S.L."
"UTE: Vimac, S.A., Mantenimiento de Estaciones, S.L. y Gestión y Ejecución de Obra Civil",Vimac,Vimac
"UTE: Vimac, S.L. Nacimientos, Infraestructura y Medio Ambiente, S.L. Construcciones Francisco Manzano",Construcciones Francisco Manzano,Construcciones Francisco Manzano
"UTE: Vimac, S.L. Nacimientos, Infraestructura y Medio Ambiente, S.L. Construcciones Francisco Manzano","Nacimiento, Infraestructuras y Medio Ambiente","Nacimiento, Infraestructuras y Medio Ambiente"
"UTE: Vimac, S.L. Nacimientos, Infraestructura y Medio Ambiente, S.L. Construcciones Francisco Manzano",Vimac,Vimac
"UTE: VIMAC, SA - AXIAL Caminos Inmobiliarios, SL",Equipamientos Ambientales,ACS
"UTE: VIMAC, SA - AXIAL Caminos Inmobiliarios, SL",Isolux Ingeniería,Isolux Corsán
"UTE: Vipeca Obras y Servicios, S.L y Proyecón Galicia",Proyecon Galicia,Proyecon Galicia
"UTE: Vipeca Obras y Servicios, S.L y Proyecón Galicia","Vipeca, Obras y Servicios","Vipeca, Obras y Servicios"
"UTE: Vipeca, S.L. y Cruzval",Cruzval,Cruzval
"UTE: Vipeca, S.L. y Cruzval","Vipeca, Obras y Servicios","Vipeca, Obras y Servicios"
"UTE: Virgosa, S.L.-Construcciones Hermanos Alcaraz, S.L.","Construcciones Hermanos Alcaraz, S.L.","Construcciones Hermanos Alcaraz, S.L."
"UTE: Virgosa, S.L.-Construcciones Hermanos Alcaraz, S.L.","Virgosa, S.L.","Virgosa, S.L."
UTE: Virton S.A. y Teodoro del Barrio S.A.,Teodoro del Barrio,TEBASA
UTE: Virton S.A. y Teodoro del Barrio S.A.,Virtón,Virtón
"UTE: Viuda de Sainz, S.A./ Tecuni, S.A. /Elecnor, S.A./ Eldu",Eldu,Eldu
"UTE: Viuda de Sainz, S.A./ Tecuni, S.A. /Elecnor, S.A./ Eldu",Elecnor,Elecnor
"UTE: Viuda de Sainz, S.A./ Tecuni, S.A. /Elecnor, S.A./ Eldu",Tecuni,Tecuni
"UTE: Viuda de Sainz, S.A./ Tecuni, S.A. /Elecnor, S.A./ Eldu","Viuda de Sainz, S.A.","Viuda de Sainz, S.A."
UTE: Viviendas Canillas,"Ceinsa, Contratas e Ingeniería",IBT Group
UTE: Viviendas Canillas,RAYET Construcción,RAYET Construcción
UTE: Viviendas Roces-Gijón,"Redagua Servicios Ceuta, SL","Redagua Servicios Ceuta, SL"
UTE: Viviendas Roces-Gijón,Construcciones Solius,Construcciones Solius
UTE: Volconsa Construcción y Desarrollo de Servicios S.A. - SACYR,SACYR,Sacyr
UTE: Volconsa Construcción y Desarrollo de Servicios S.A. - SACYR,"Volconsa, Construcción y Desarrollo de Servicios",Volconsa
"UTE: Volconsa, Construcción y Desarrollo de Servicios, S.A. y Velasco, Obras y Servicios",Velasco Obras y Servicios,Velasco
"UTE: Volconsa, Construcción y Desarrollo de Servicios, S.A. y Velasco, Obras y Servicios","Volconsa, Construcción y Desarrollo de Servicios",Volconsa
UTE: Vopi 4 S.A. - Elecnor,Elecnor,Elecnor
UTE: Vopi 4 S.A. - Elecnor,VOPI4,Grupo VOPI 4
UTE: Vopi 4 SA y Abantia instalaciones,"Abantia Instalaciones, S.A",Abantia
UTE: Vopi 4 SA y Abantia instalaciones,VOPI4,Grupo VOPI 4
"UTE: Watsegur, S.A. Isolux Ingeniería",Isolux Ingeniería,Isolux Corsán
"UTE: Watsegur, S.A. Isolux Ingeniería",Watsegur,Isolux Corsán
UTE: Winterra-Inabensa Muelle Trasatlánticos Vigo,Inabensa,Abengoa
UTE: Winterra-Inabensa Muelle Trasatlánticos Vigo,Winterra,Winterra
UTE: Xarxes Maresme Nord,Aquagest Medio Ambiente,Hidralia
UTE: Xarxes Maresme Nord,Comagua,Comagua
UTE: Xarxes Maresme Nord,Emcofa,Emcofa
"UTE: Xestión Ambiental de Contratas, S.L./Construcciones López Cao",Construcciones López Cao,Construcciones López Cao
"UTE: Xestión Ambiental de Contratas, S.L./Construcciones López Cao",Xestión Ambiental de Contratas,Xestión Ambiental de Contratas
"UTE: Yárritu, S.A. y Señalizaciones Villar",Alvac,Alvac
"UTE: Yárritu, S.A. y Señalizaciones Villar",Obras Hergón,Obras Hergón
"UTE: Yárritu, S.A. y Señalizaciones Villar",Señalizaciones Villar S.A. (Villar Gestión de Infraestructuras),Grupo Villar
"UTE: Yárritu, S.A. y Señalizaciones Villar",Yarritu,Yarritu
"UTE: ZARZUELA EMPRESA CONSTRUCTORA, S.A., y COMSA S.A.U.",Comsa,Comsa
"UTE: ZARZUELA EMPRESA CONSTRUCTORA, S.A., y COMSA S.A.U.",Zarzuela Empresa Constructora,Zarzuela Empresa Constructora
"UTE: Zona Verde Puente de Toledo: Corsán-Corviam Construcción S.A. / Licuas S.A. / IGM, Ingeniería y Gestión Medioambiental, S.L.",Corsán-Corviam Construcción,Isolux Corsán
"UTE: Zona Verde Puente de Toledo: Corsán-Corviam Construcción S.A. / Licuas S.A. / IGM, Ingeniería y Gestión Medioambiental, S.L.",Ingeniería y Gestión Medioambiental,Ingeniería y Gestión Medioambiental
